service_provider,service_model,theme_field,theme_value,normalised_theme_value,count,total_model_runs,percentage
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Vibrant mixed-use urban area (residential/commercial/industrial); busy intersection noise; many restaurants/cafes/shops nearby; nearby city park,vibrant mixed-use urban area (residential/commercial/industrial); busy intersection noise; many restaurants/cafes/shops nearby; nearby city park,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Busy urban area near business district and cultural landmarks; mixed-use neighborhood; bustling streets; building community spaces (lobby/rooftop garden),busy urban area near business district and cultural landmarks; mixed-use neighborhood; bustling streets; building community spaces (lobby/rooftop garden),1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Vibrant urban area with high-rises, busy streets; central district near business areas, cultural institutions, nightlife; diverse neighborhood","vibrant urban area with high-rises, busy streets; central district near business areas, cultural institutions, nightlife; diverse neighborhood",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Diverse, fast-paced downtown; bustling streets with shops/restaurants; skyline night view; nearby park","diverse, fast-paced downtown; bustling streets with shops/restaurants; skyline night view; nearby park",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Bustling urban area with high-rise buildings, constant noise from traffic and construction, mix of shops/cafes/cultural centers; busy pedestrian street","bustling urban area with high-rise buildings, constant noise from traffic and construction, mix of shops/cafes/cultural centers; busy pedestrian street",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,moderately busy mixed residential/commercial neighborhood; vibrant street life; cultural events/festivals; constant stream of people/vehicles/street vendors,moderately busy mixed residential/commercial neighborhood; vibrant street life; cultural events/festivals; constant stream of people/vehicles/street vendors,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Modern office with collaborative/private spaces; socializes at nearby bar/coffee shop; explores museums/parks/art galleries; attends meetups and community activities,modern office with collaborative/private spaces; socializes at nearby bar/coffee shop; explores museums/parks/art galleries; attends meetups and community activities,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Vibrant multicultural neighborhood with diverse population, street food, cultural events; community garden; nearby tech startups and mixed-use buildings","vibrant multicultural neighborhood with diverse population, street food, cultural events; community garden; nearby tech startups and mixed-use buildings",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Busy downtown urban routine; 30-min subway commute; local café; office/computer work; gym; city exploration on weekends,busy downtown urban routine; 30-min subway commute; local café; office/computer work; gym; city exploration on weekends,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Bustling, multicultural urban neighborhood with mixed-use spaces; rooftop garden; nearby park; community events","bustling, multicultural urban neighborhood with mixed-use spaces; rooftop garden; nearby park; community events",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,City-center urban lifestyle; commutes by subway; office-based work; explores city; cultural events; networking meetups; nightlife,city-center urban lifestyle; commutes by subway; office-based work; explores city; cultural events; networking meetups; nightlife,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Vibrant fast-paced bustling city area; mix of residential/commercial buildings, cafes, restaurants; diverse neighborhood; historic sites and museums nearby","vibrant fast-paced bustling city area; mix of residential/commercial buildings, cafes, restaurants; diverse neighborhood; historic sites and museums nearby",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Downtown vibrant multicultural city; routine includes morning exercise, subway commute, computer-based long work hours, social outings; weekends exploring neighborhoods/museums/movies; modern electronics and home office","downtown vibrant multicultural city; routine includes morning exercise, subway commute, computer-based long work hours, social outings; weekends exploring neighborhoods/museums/movies; modern electronics and home office",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Vibrant, diverse neighborhood with mixed-use spaces; diverse food options; nightlife; community events; city skyline view","vibrant, diverse neighborhood with mixed-use spaces; diverse food options; nightlife; community events; city skyline view",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Downtown urban neighborhood with historic buildings, skyscrapers, vibrant street life; diverse population; arts/nightlife; parks/green spaces","downtown urban neighborhood with historic buildings, skyscrapers, vibrant street life; diverse population; arts/nightlife; parks/green spaces",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Modern minimalist apartment; weekends exploring galleries, concerts, cinema; city cultural events/festivals","modern minimalist apartment; weekends exploring galleries, concerts, cinema; city cultural events/festivals",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Daily routine includes early mornings, daycare drop-off, 9–5 work with occasional late/early hours; weekends with daughter (reading/painting/park); cooking/gardening in apartment/community garden; neighborhood with mixed architecture (historic + high-rises)","daily routine includes early mornings, daycare drop-off, 9–5 work with occasional late/early hours; weekends with daughter (reading/painting/park); cooking/gardening in apartment/community garden; neighborhood with mixed architecture (historic + high-rises)",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Urban routine with office work, gym/networking/restaurants; weekends with friends and exploring city; eco-friendly/community clean-ups","urban routine with office work, gym/networking/restaurants; weekends with friends and exploring city; eco-friendly/community clean-ups",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Hectic but fulfilling routine; school drop-off; office work with meetings/brainstorming; community events/volunteering; parks/museums/cultural events,hectic but fulfilling routine; school drop-off; office work with meetings/brainstorming; community events/volunteering; parks/museums/cultural events,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Mix of office spaces, urban parks, bustling streets; interacts with diverse people; visits community centers and cultural venues","mix of office spaces, urban parks, bustling streets; interacts with diverse people; visits community centers and cultural venues",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"City-center neighborhood near shops/cafes/restaurants; modern central office; apartment building with amenities; parks, museums, theaters nearby","city-center neighborhood near shops/cafes/restaurants; modern central office; apartment building with amenities; parks, museums, theaters nearby",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Urban neighborhood with diverse community and vibrant street life; routine includes subway commute, parks/cafes, school involvement, cultural events, volunteering","urban neighborhood with diverse community and vibrant street life; routine includes subway commute, parks/cafes, school involvement, cultural events, volunteering",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Busy city center; tall buildings, narrow streets, high foot traffic; walkable to parks/green spaces and community garden; neighborhood mix of Asian/Western restaurants/shops/events","busy city center; tall buildings, narrow streets, high foot traffic; walkable to parks/green spaces and community garden; neighborhood mix of asian/western restaurants/shops/events",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Bustling downtown city life; routine includes commuting by bus, office work on urban development projects; parks, markets, galleries, workshops; city festivals/events","bustling downtown city life; routine includes commuting by bus, office work on urban development projects; parks, markets, galleries, workshops; city festivals/events",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Busy, diverse, culturally rich neighborhood with nightlife, diverse cuisine, parks, museums, festivals, community activities","busy, diverse, culturally rich neighborhood with nightlife, diverse cuisine, parks, museums, festivals, community activities",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Vibrant multicultural neighborhood with mixed residential/commercial buildings; diverse food scene, art galleries, trendy cafes; attends cultural events/festivals","vibrant multicultural neighborhood with mixed residential/commercial buildings; diverse food scene, art galleries, trendy cafes; attends cultural events/festivals",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Bustling city; mix of high-rises/green spaces/diverse neighborhoods; multicultural neighborhood with restaurants/cafes/boutiques; routine includes gym, walking dog, long office hours, meeting friends or staying home","bustling city; mix of high-rises/green spaces/diverse neighborhoods; multicultural neighborhood with restaurants/cafes/boutiques; routine includes gym, walking dog, long office hours, meeting friends or staying home",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Mixed residential/commercial/industrial urban area; diverse population; cultural scene; parks/green spaces; robust public transit; cafes/restaurants/shops walkable; nightlife and arts scene,mixed residential/commercial/industrial urban area; diverse population; cultural scene; parks/green spaces; robust public transit; cafes/restaurants/shops walkable; nightlife and arts scene,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Bustling urban area with mixed zones; efficient public transit; high-rises, malls, restaurants/cafes; parks/green spaces; vibrant arts scene","bustling urban area with mixed zones; efficient public transit; high-rises, malls, restaurants/cafes; parks/green spaces; vibrant arts scene",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Busy urban neighborhood with diverse population; mix of residential/commercial; vibrant community with festivals/events; concerns about air quality and noise pollution,busy urban neighborhood with diverse population; mix of residential/commercial; vibrant community with festivals/events; concerns about air quality and noise pollution,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Cozy, well-maintained apartment with living room, basic kitchen appliances, small dining area, bedroom with desk; tidy with plants/decor; neighborhood with mixed residential/commercial buildings, lively street life, restaurants/cafes/shops","cozy, well-maintained apartment with living room, basic kitchen appliances, small dining area, bedroom with desk; tidy with plants/decor; neighborhood with mixed residential/commercial buildings, lively street life, restaurants/cafes/shops",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Urban mixed-income neighborhood with older/newer buildings, parks/playgrounds; routine includes daycare drop-off, commuting, 9–6 workday, errands/hobbies; attends cultural events, volunteers; community garden/courtyard; book club at community center","urban mixed-income neighborhood with older/newer buildings, parks/playgrounds; routine includes daycare drop-off, commuting, 9–6 workday, errands/hobbies; attends cultural events, volunteers; community garden/courtyard; book club at community center",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,Bustling urban area; diverse mix of cultures and architecture; vibrant arts/cultural scene; many restaurants/entertainment; tight-knit community support network,bustling urban area; diverse mix of cultures and architecture; vibrant arts/cultural scene; many restaurants/entertainment; tight-knit community support network,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,everyday_environment_value,"Fast-paced, diverse major-city environment with traffic, vibrant street life, modern architecture; mixed-use walkable area near cafes/shops; museums/historical landmarks nearby","fast-paced, diverse major-city environment with traffic, vibrant street life, modern architecture; mixed-use walkable area near cafes/shops; museums/historical landmarks nearby",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable middle-class income; modest savings; contributes to retirement fund; significant family expenses,stable middle-class income; modest savings; contributes to retirement fund; significant family expenses,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Middle to upper-middle class; stable income and savings; mindful of expenses due to high cost of living,middle to upper-middle class; stable income and savings; mindful of expenses due to high cost of living,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable moderate salary; reasonable disposable income; savings; invests in stocks and mutual funds,stable moderate salary; reasonable disposable income; savings; invests in stocks and mutual funds,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Middle to upper-middle class; stable income; saves and invests,middle to upper-middle class; stable income; saves and invests,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Middle-class; stable income; moderate savings; budgets/invests for retirement,middle-class; stable income; moderate savings; budgets/invests for retirement,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Middle-class; ~$90,000 salary; modest savings; invests in mutual funds and real estate","middle-class; ~$90,000 salary; modest savings; invests in mutual funds and real estate",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable moderate income; middle class; modest emergency fund; company-sponsored retirement plan,stable moderate income; middle class; modest emergency fund; company-sponsored retirement plan,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Stable income ~120,000 RMB/year; bonuses; savings ~50,000 RMB","stable income ~120,000 rmb/year; bonuses; savings ~50,000 rmb",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Stable, comfortable salary; budgets for typical expenses; has benefits (health insurance, 401(k))","stable, comfortable salary; budgets for typical expenses; has benefits (health insurance, 401(k))",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable/comfortable moderate tech income; has savings and retirement fund; no significant debts,stable/comfortable moderate tech income; has savings and retirement fund; no significant debts,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable moderate income; emergency fund; saving for home purchase; contributes to RRSP; modest retirement savings,stable moderate income; emergency fund; saving for home purchase; contributes to rrsp; modest retirement savings,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable; good salary; saves; modest but comfortable lifestyle,stable; good salary; saves; modest but comfortable lifestyle,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable income; supports lifestyle; emergency fund; contributes to retirement savings,stable income; supports lifestyle; emergency fund; contributes to retirement savings,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Middle to upper-middle class; stable income; no immediate plans for major investments/purchases,middle to upper-middle class; stable income; no immediate plans for major investments/purchases,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable middle-class income; saving for education/retirement; mortgage; small emergency fund,stable middle-class income; saving for education/retirement; mortgage; small emergency fund,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Middle class; stable income; ~$6,000/month after taxes and savings; emergency fund; retirement plan; mortgage","middle class; stable income; ~$6,000/month after taxes and savings; emergency fund; retirement plan; mortgage",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable income; middle-class; modest savings; contributes to retirement fund,stable income; middle-class; modest savings; contributes to retirement fund,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Middle to upper-middle class; decent salary; small emergency fund; mindful spending; good credit score; uses low-interest loans/credit cards for occasional large purchases,middle to upper-middle class; decent salary; small emergency fund; mindful spending; good credit score; uses low-interest loans/credit cards for occasional large purchases,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Middle-class; stable salary and benefits; modest savings and emergency fund; can afford rent and leisure,middle-class; stable salary and benefits; modest savings and emergency fund; can afford rent and leisure,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable moderate income; strong savings and modest investments; not wealthy; significant spending on rent/living expenses,stable moderate income; strong savings and modest investments; not wealthy; significant spending on rent/living expenses,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable middle-class income; manages expenses; has savings; invests for retirement,stable middle-class income; manages expenses; has savings; invests for retirement,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Stable; annual salary mid-$80,000; employer health insurance; retirement savings; emergency fund","stable; annual salary mid-$80,000; employer health insurance; retirement savings; emergency fund",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Stable middle-class income; ~RMB 15,000/month; modest emergency fund; retirement plan; manageable mortgage","stable middle-class income; ~rmb 15,000/month; modest emergency fund; retirement plan; manageable mortgage",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Financially stable; middle-to-upper-middle-class income; budgets for expenses, savings, leisure","financially stable; middle-to-upper-middle-class income; budgets for expenses, savings, leisure",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Middle-class; stable income; modest growing investments; emergency fund; no significant debts; planning for education/retirement,middle-class; stable income; modest growing investments; emergency fund; no significant debts; planning for education/retirement,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Financially stable; combined annual income around $100,000; modest savings; emergency fund; retirement contributions; budgeting; goal to buy bigger home","financially stable; combined annual income around $100,000; modest savings; emergency fund; retirement contributions; budgeting; goal to buy bigger home",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Financially stable; comfortable salary; saves; invests in retirement; occasional holiday travel,financially stable; comfortable salary; saves; invests in retirement; occasional holiday travel,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Middle income; financially stable; steady job; some savings; benefits; emergency fund; retirement investing (401(k)),middle income; financially stable; steady job; some savings; benefits; emergency fund; retirement investing (401(k)),1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Stable middle-class; ~$5,000 monthly income plus freelance; saves ~20% for retirement/goals","stable middle-class; ~$5,000 monthly income plus freelance; saves ~20% for retirement/goals",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Stable moderate income ($7,000–$9,000 USD/month); manageable expenses","stable moderate income ($7,000–$9,000 usd/month); manageable expenses",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Steady but modest income; government assistance (food stamps, childcare subsidies); careful budgeting to avoid debt","steady but modest income; government assistance (food stamps, childcare subsidies); careful budgeting to avoid debt",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable mid-level income; retirement savings; small emergency fund; rents apartment,stable mid-level income; retirement savings; small emergency fund; rents apartment,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Middle-class; stable income; manages expenses carefully to save,middle-class; stable income; manages expenses carefully to save,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Middle class; stable job; around $70,000/year; budgets carefully managed; some savings","middle class; stable job; around $70,000/year; budgets carefully managed; some savings",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable income; reasonable rent; some savings; not substantial wealth; avoids high-interest debt,stable income; reasonable rent; some savings; not substantial wealth; avoids high-interest debt,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Middle to upper-middle class; competitive salary/benefits; emergency fund; invests in stocks and real estate,middle to upper-middle class; competitive salary/benefits; emergency fund; invests in stocks and real estate,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Middle-class; modest income; saves for education/emergencies; no car,middle-class; modest income; saves for education/emergencies; no car,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Middle to upper-middle class; stable income; saves ~20% of income; apartment affordable,middle to upper-middle class; stable income; saves ~20% of income; apartment affordable,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable income; can afford rent/expenses; small emergency fund; retirement savings plan via employer,stable income; can afford rent/expenses; small emergency fund; retirement savings plan via employer,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Middle-class; stable income sufficient to cover expenses but not extremely high,middle-class; stable income sufficient to cover expenses but not extremely high,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable good income; sufficient savings; mortgage with 15 years remaining; comfortable lifestyle within budget,stable good income; sufficient savings; mortgage with 15 years remaining; comfortable lifestyle within budget,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Middle to upper-middle class; combined monthly income around $10,000; modest savings; retirement contributions; some investments","middle to upper-middle class; combined monthly income around $10,000; modest savings; retirement contributions; some investments",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable moderate income; full-time job; retirement savings; health insurance; modest entertainment budget; occasional expensive hobbies,stable moderate income; full-time job; retirement savings; health insurance; modest entertainment budget; occasional expensive hobbies,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Stable income; annual after-tax income ~120,000 RMB; emergency fund; retirement savings; life insurance; invests in stocks and real estate; mostly low-risk diversified portfolio","stable income; annual after-tax income ~120,000 rmb; emergency fund; retirement savings; life insurance; invests in stocks and real estate; mostly low-risk diversified portfolio",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Stable; ~20,000 RMB/month; comfortable; savings and investment income; no significant debts; saves ~30%","stable; ~20,000 rmb/month; comfortable; savings and investment income; no significant debts; saves ~30%",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Stable; about $6,000/month income; comfortable but not extravagant; lives within means","stable; about $6,000/month income; comfortable but not extravagant; lives within means",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Middle-class with stable income; rent $1,800; saves for retirement/emergencies","middle-class with stable income; rent $1,800; saves for retirement/emergencies",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Middle-class; stable income; some savings,middle-class; stable income; some savings,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,stable; moderate savings; no significant debts,stable; moderate savings; no significant debts,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Middle-class; annual income approx. $75,000 USD; saving and investing in stocks and real estate via financial advisor","middle-class; annual income approx. $75,000 usd; saving and investing in stocks and real estate via financial advisor",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Middle to upper-middle class; stable job with good salary; emergency fund; retirement savings,middle to upper-middle class; stable job with good salary; emergency fund; retirement savings,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable; middle to upper-middle-class income; saves for retirement and emergency funds,stable; middle to upper-middle-class income; saves for retirement and emergency funds,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable but modest income; salary plus government assistance and occasional part-time tutoring,stable but modest income; salary plus government assistance and occasional part-time tutoring,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable income with good savings rate; owns a car,stable income with good savings rate; owns a car,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Financially stable; mid-level salary; dual-income household; saves a small portion; modest emergency fund; careful expenses; owns a small car,financially stable; mid-level salary; dual-income household; saves a small portion; modest emergency fund; careful expenses; owns a small car,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable/comfortable moderate income; funds master's via savings/part-time work/student loan; emergency fund; invests in stocks and mutual funds,stable/comfortable moderate income; funds master's via savings/part-time work/student loan; emergency fund; invests in stocks and mutual funds,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable income; comfortably middle-class; manageable expenses; some savings; occasional dining out/travel; sometimes struggles with high cost of living,stable income; comfortably middle-class; manageable expenses; some savings; occasional dining out/travel; sometimes struggles with high cost of living,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Middle class; stable income; high living expenses; good credit; modest savings,middle class; stable income; high living expenses; good credit; modest savings,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Stable, middle-income; modest emergency fund; retirement savings; employer health insurance","stable, middle-income; modest emergency fund; retirement savings; employer health insurance",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Middle-class; stable income; struggles with high cost of living (housing/childcare); modest emergency fund; no significant savings/investments,middle-class; stable income; struggles with high cost of living (housing/childcare); modest emergency fund; no significant savings/investments,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Stable middle-income; RMB 150,000–200,000 salary; benefits; savings/investments; paying student loans","stable middle-income; rmb 150,000–200,000 salary; benefits; savings/investments; paying student loans",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Middle-class; modest but comfortable income; relies on spouse's part-time job and some government assistance for childcare/healthcare,middle-class; modest but comfortable income; relies on spouse's part-time job and some government assistance for childcare/healthcare,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable; moderate to high income; saves and invests (stocks and real estate); modest emergency fund,stable; moderate to high income; saves and invests (stocks and real estate); modest emergency fund,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Income approx. $60,000/year; pays rent and other expenses; uses public transit pass","income approx. $60,000/year; pays rent and other expenses; uses public transit pass",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Comfortable middle-class; can afford good housing, private schools, modest savings","comfortable middle-class; can afford good housing, private schools, modest savings",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Middle to upper-middle class; salaried with bonuses/stock options; ~$10k–$12k/month after taxes plus side projects,middle to upper-middle class; salaried with bonuses/stock options; ~$10k–$12k/month after taxes plus side projects,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Middle-class; stable income; mindful of expenses; can afford rent/costs; no significant savings/wealth,middle-class; stable income; mindful of expenses; can afford rent/costs; no significant savings/wealth,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Stable income; ~$80,000 annual salary; small emergency fund; retirement savings contributions","stable income; ~$80,000 annual salary; small emergency fund; retirement savings contributions",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Middle class; stable income around $60,000/year","middle class; stable income around $60,000/year",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable income; comfortable but not wealthy; budgets,stable income; comfortable but not wealthy; budgets,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Middle to upper-middle class; stable salary; modest but growing 401(k); small emergency fund; pays rent; helps pay mortgage on parents' house in suburbs,middle to upper-middle class; stable salary; modest but growing 401(k); small emergency fund; pays rent; helps pay mortgage on parents' house in suburbs,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Middle class; income ~15,000 RMB/month + 3,000 RMB/month investments; rent 5,000 RMB/month incl. utilities/amenities","middle class; income ~15,000 rmb/month + 3,000 rmb/month investments; rent 5,000 rmb/month incl. utilities/amenities",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Middle class; steady income; modest savings,middle class; steady income; modest savings,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Monthly salary $3,500 + $100 freelance; rent $1,200; utilities $200; groceries $400; transportation $200; saves ~$300/month","monthly salary $3,500 + $100 freelance; rent $1,200; utilities $200; groceries $400; transportation $200; saves ~$300/month",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Middle class; stable job; $5,000 monthly salary; modest savings and 401(k); $1,200 rent; high cost of living makes saving difficult","middle class; stable job; $5,000 monthly salary; modest savings and 401(k); $1,200 rent; high cost of living makes saving difficult",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,"Combined annual income approx. $100,000; moderate savings; diversified investments; pays living expenses including mortgage","combined annual income approx. $100,000; moderate savings; diversified investments; pays living expenses including mortgage",1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,financial_situation_value,Stable and comfortable; above-average salary for position in Shanghai; savings; invests in stocks and real estate,stable and comfortable; above-average salary for position in shanghai; savings; invests in stocks and real estate,1,77,1.30
huggingface,Qwen/Qwen2.5-7B-Instruct,health_related_characteristics_value,Healthy; exercises regularly; balanced diet,healthy; exercises regularly; balanced diet,2,77,2.60
huggingface,Qwen/Qwen2.5-7B-Instruct,health_related_characteristics_value,Healthy; active lifestyle; regular exercise; balanced diet,healthy; active lifestyle; regular exercise; balanced diet,1,77,1.30
