service_provider,service_model,theme_field,theme_value,normalised_theme_value,count,total_model_runs,percentage
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Access to quality healthcare (job + husband's employer insurance); public school; nearby library; walkable shopping; nearby park and community center,access to quality healthcare (job + husband's employer insurance); public school; nearby library; walkable shopping; nearby park and community center,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,"Walkable access to library, community center, health clinic, grocery store, pharmacy, restaurants","walkable access to library, community center, health clinic, grocery store, pharmacy, restaurants",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Nearby grocery store; pharmacy; medical clinic; hospital within walking distance; public library; community center; restaurants/cafes; nearby park with trails/playground/community garden,nearby grocery store; pharmacy; medical clinic; hospital within walking distance; public library; community center; restaurants/cafes; nearby park with trails/playground/community garden,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,"Excellent access to healthcare, education, community resources; excellent health insurance; access to mental health services","excellent access to healthcare, education, community resources; excellent health insurance; access to mental health services",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Healthcare via hospital and community clinic; children attend nearby public schools; grocery/restaurants nearby; access to social services via community center,healthcare via hospital and community clinic; children attend nearby public schools; grocery/restaurants nearby; access to social services via community center,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Health insurance (employer for Leila/Aarav; private for Rohan); daycare ($800/month); grocery store and restaurants nearby,health insurance (employer for leila/aarav; private for rohan); daycare ($800/month); grocery store and restaurants nearby,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Groceries via local supermarket (5-minute walk) and online; healthcare via nearby GP and hospital (10-minute drive); schools nearby; parks/pool/gym nearby,groceries via local supermarket (5-minute walk) and online; healthcare via nearby gp and hospital (10-minute drive); schools nearby; parks/pool/gym nearby,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Primary health insurance through employer plus ACA assistance; children attend nearby well-regarded public elementary school; access to community center,primary health insurance through employer plus aca assistance; children attend nearby well-regarded public elementary school; access to community center,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Access to primary care and specialists; health insurance via spouse’s employer; access to gym/fitness classes via employer; nearby public school,access to primary care and specialists; health insurance via spouse’s employer; access to gym/fitness classes via employer; nearby public school,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Nearby park/playground/community center; public library; grocery store and pharmacy within walking distance; restaurants/cafes; nearby hospital and pediatrician,nearby park/playground/community center; public library; grocery store and pharmacy within walking distance; restaurants/cafes; nearby hospital and pediatrician,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,"Access to high-quality healthcare, education, and shopping in neighborhood and downtown LA","access to high-quality healthcare, education, and shopping in neighborhood and downtown la",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,"Grocery/pharmacy/bank within 5-minute walk; good public schools, parks, community centers; reliable internet/cable","grocery/pharmacy/bank within 5-minute walk; good public schools, parks, community centers; reliable internet/cable",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,"Excellent public transit; groceries nearby (Whole Foods, Asian grocery); healthcare nearby (community health center, hospital); schools/universities within walking/cycling distance","excellent public transit; groceries nearby (whole foods, asian grocery); healthcare nearby (community health center, hospital); schools/universities within walking/cycling distance",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,"Nearby grocery store, library, community center, restaurants; access to husband's health insurance","nearby grocery store, library, community center, restaurants; access to husband's health insurance",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Nearby grocery store and library; doctor and park by drive; private health insurance via employer; access to community centers/non-profits; employer professional development,nearby grocery store and library; doctor and park by drive; private health insurance via employer; access to community centers/non-profits; employer professional development,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Primary care physician and dentist nearby; uses online health resources; child attends local public school; access to online courses via employer; nearby shopping; gym membership,primary care physician and dentist nearby; uses online health resources; child attends local public school; access to online courses via employer; nearby shopping; gym membership,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Walkable grocery and dining; regular in-network primary care with specialist referrals; online courses; bachelor's degree,walkable grocery and dining; regular in-network primary care with specialist referrals; online courses; bachelor's degree,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,"Convenient public transport; nearby clinic and private medical facilities; nearby schools/universities; library, community center, recreation facilities","convenient public transport; nearby clinic and private medical facilities; nearby schools/universities; library, community center, recreation facilities",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Comprehensive health insurance through Juan's employer; access to public schools; uses community parenting resources; high-speed internet and smartphone plans,comprehensive health insurance through juan's employer; access to public schools; uses community parenting resources; high-speed internet and smartphone plans,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,"Has primary care physician, dentist, pediatrician; uses public schools; attends local events; shops at nearby stores/boutiques","has primary care physician, dentist, pediatrician; uses public schools; attends local events; shops at nearby stores/boutiques",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Private health insurance; children attend public schools; convenient access to shops/restaurants/essential services,private health insurance; children attend public schools; convenient access to shops/restaurants/essential services,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,"Access to healthcare, education, shopping, entertainment; walking distance to parks/restaurants/cafes; access to libraries and community centers","access to healthcare, education, shopping, entertainment; walking distance to parks/restaurants/cafes; access to libraries and community centers",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Has family doctor and nearby hospital; children attend local public school; access to libraries/parks/community centers; groceries/pharmacies within walking distance,has family doctor and nearby hospital; children attend local public school; access to libraries/parks/community centers; groceries/pharmacies within walking distance,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Employer health insurance with PCP/specialists; nearby public school; online/professional development; community center/libraries/non-profits,employer health insurance with pcp/specialists; nearby public school; online/professional development; community center/libraries/non-profits,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Access to local GP and nearby hospital; has health insurance; child’s school within walking distance; shops/restaurants/services within 10–15 minutes,access to local gp and nearby hospital; has health insurance; child’s school within walking distance; shops/restaurants/services within 10–15 minutes,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,"Nearby grocery stores, restaurants, parks, healthcare facilities; nearby park/library mentioned","nearby grocery stores, restaurants, parks, healthcare facilities; nearby park/library mentioned",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Employer health insurance; nearby public school; community events/services,employer health insurance; nearby public school; community events/services,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Access to family doctor/specialists/hospitals; nearby public school; proximity to groceries/restaurants/parks/community centers; museums/libraries/community events,access to family doctor/specialists/hospitals; nearby public school; proximity to groceries/restaurants/parks/community centers; museums/libraries/community events,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,"Access to healthcare, education, entertainment; gym/yoga; child in nearby preschool/elementary; online shopping/delivery","access to healthcare, education, entertainment; gym/yoga; child in nearby preschool/elementary; online shopping/delivery",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Has family doctor and pediatrician; children attend nearby public elementary school; supermarkets/online food/dining out; streaming subscriptions; local library; community center recreation,has family doctor and pediatrician; children attend nearby public elementary school; supermarkets/online food/dining out; streaming subscriptions; local library; community center recreation,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,"Easy access to groceries, restaurants, schools, parks, healthcare, libraries, community centers, cultural events","easy access to groceries, restaurants, schools, parks, healthcare, libraries, community centers, cultural events",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Private health insurance and regular PCP; frequent public transit; nearby co-op and supermarket; nearby public elementary school and after-school/summer programs,private health insurance and regular pcp; frequent public transit; nearby co-op and supermarket; nearby public elementary school and after-school/summer programs,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,"Access to healthcare, education, social services; near grocery store, park, community center; access to online services (streaming/social media/e-commerce)","access to healthcare, education, social services; near grocery store, park, community center; access to online services (streaming/social media/e-commerce)",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,"Access to NHS healthcare; state-funded primary school; nearby supermarket, library, community center","access to nhs healthcare; state-funded primary school; nearby supermarket, library, community center",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Private health insurance through husband's employer; children attend local public elementary school; nearby groceries/restaurants/shopping; community center/parks/library nearby,private health insurance through husband's employer; children attend local public elementary school; nearby groceries/restaurants/shopping; community center/parks/library nearby,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Registered with local family doctor; nearby hospital; children in local public schools with extracurriculars; community center and volunteering/community engagement opportunities,registered with local family doctor; nearby hospital; children in local public schools with extracurriculars; community center and volunteering/community engagement opportunities,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Access to PCP and specialists via insurance; local public school; walkable groceries/pharmacies; parks/community centers nearby,access to pcp and specialists via insurance; local public school; walkable groceries/pharmacies; parks/community centers nearby,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,"Building amenities (fitness center, pool, community garden); subscriptions; nearby public school; libraries/parks/community centers","building amenities (fitness center, pool, community garden); subscriptions; nearby public school; libraries/parks/community centers",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,NHS plus private health insurance; children attend local public school; additional tutoring,nhs plus private health insurance; children attend local public school; additional tutoring,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Convenient access to public transportation (near BART and multiple bus lines),convenient access to public transportation (near bart and multiple bus lines),1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Private health insurance; childcare help from nearby grandmother; grocery/restaurants within walking distance,private health insurance; childcare help from nearby grandmother; grocery/restaurants within walking distance,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,"Access to highly rated public elementary school, community center programs, grocery store with international products, coffee shops/restaurants, nearby park/playground","access to highly rated public elementary school, community center programs, grocery store with international products, coffee shops/restaurants, nearby park/playground",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,"Access to public transportation, restaurants/grocery stores, parks/community centers, schools/libraries, hospital/clinics, cultural/entertainment venues","access to public transportation, restaurants/grocery stores, parks/community centers, schools/libraries, hospital/clinics, cultural/entertainment venues",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Private health insurance through spouse’s employer; regular check-ups; children in public school; utilities (electricity/water/internet) via local provider,private health insurance through spouse’s employer; regular check-ups; children in public school; utilities (electricity/water/internet) via local provider,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,"Easy access to groceries, restaurants/cafes/delivery, healthcare (PCP/pediatrician/hospitals), education (schools/libraries), recreation (parks/gyms/community centers)","easy access to groceries, restaurants/cafes/delivery, healthcare (pcp/pediatrician/hospitals), education (schools/libraries), recreation (parks/gyms/community centers)",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Employer health insurance; access to groceries (markets/supermarkets/online delivery); access to entertainment/cultural institutions,employer health insurance; access to groceries (markets/supermarkets/online delivery); access to entertainment/cultural institutions,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Private health insurance (medical/dental/vision); children in local public schools; grocery shopping + occasional online ordering; occasional community services (parenting classes/family counseling),private health insurance (medical/dental/vision); children in local public schools; grocery shopping + occasional online ordering; occasional community services (parenting classes/family counseling),1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,"Excellent access to subway/bus; nearby park, community center, grocery stores; meal delivery subscription","excellent access to subway/bus; nearby park, community center, grocery stores; meal delivery subscription",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,access_to_services_value,Health insurance via Juan's employer; local highly rated public elementary school within walking distance; access to grocery stores/farmer's market; parks/playgrounds/community center,health insurance via juan's employer; local highly rated public elementary school within walking distance; access to grocery stores/farmer's market; parks/playgrounds/community center,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,UK (Leicester birthplace); British citizenship; urban neighborhood context,uk (leicester birthplace); british citizenship; urban neighborhood context,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,"Downtown Toronto, Canada; Chinese-Canadian/Taiwanese background; neighborhood cultural diversity and events","downtown toronto, canada; chinese-canadian/taiwanese background; neighborhood cultural diversity and events",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,United States (Indian-American; born to Indian immigrants in the US),united states (indian-american; born to indian immigrants in the us),1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,"United States; Indian-American with family roots in Mumbai, India; urban neighborhood","united states; indian-american with family roots in mumbai, india; urban neighborhood",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,"San Francisco, California (Mission District)","san francisco, california (mission district)",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,Urban U.S.-like context (Mexican-American; Social Security; dollar amounts; bus/subway),urban u.s.-like context (mexican-american; social security; dollar amounts; bus/subway),1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,Urban setting with high-rise apartment and public transportation; likely a North American context suggested by USD amounts,urban setting with high-rise apartment and public transportation; likely a north american context suggested by usd amounts,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,UK context implied (British/Gujarati influences; £ currency; GP surgery; medium-sized city),uk context implied (british/gujarati influences; £ currency; gp surgery; medium-sized city),1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,Urban neighborhood; references to Affordable Care Act (US context); Puerto Rican and Dominican heritage,urban neighborhood; references to affordable care act (us context); puerto rican and dominican heritage,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,Urban setting with public transit; likely English-speaking context; South Asian (Indian-origin) cultural background; no specific city/country named,urban setting with public transit; likely english-speaking context; south asian (indian-origin) cultural background; no specific city/country named,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,"Large city; New York City given as example; Mumbai, India referenced as family origin","large city; new york city given as example; mumbai, india referenced as family origin",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,Silver Lake neighborhood of Los Angeles; downtown Los Angeles; Indian-American heritage; UCLA,silver lake neighborhood of los angeles; downtown los angeles; indian-american heritage; ucla,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,Urban setting with Indian cultural elements; no specific city/country named,urban setting with indian cultural elements; no specific city/country named,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,"Downtown Toronto, Ontario, Canada; TTC; University of Toronto; Canadian accounts (RRSP/TFSA)","downtown toronto, ontario, canada; ttc; university of toronto; canadian accounts (rrsp/tfsa)",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,United States urban setting (Indian-American; local university; dollar income; Honda Civic; bus/train),united states urban setting (indian-american; local university; dollar income; honda civic; bus/train),1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,"Los Angeles, California (Koreatown neighborhood)","los angeles, california (koreatown neighborhood)",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,Large urban city (New York or London); Indian cultural elements in home,large urban city (new york or london); indian cultural elements in home,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,United States; example cities downtown Chicago or New York City; references to Trader Joe's/Whole Foods,united states; example cities downtown chicago or new york city; references to trader joe's/whole foods,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,Urban area with high-rise living and strong public transit; Indian cultural elements in home decor,urban area with high-rise living and strong public transit; indian cultural elements in home decor,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,Likely US urban context (Mexican-American; dollar amounts; city bus system),likely us urban context (mexican-american; dollar amounts; city bus system),1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,Indian-American; immigrated from Mumbai to the United States at age 8; lives in suburban neighborhood of a large US city,indian-american; immigrated from mumbai to the united states at age 8; lives in suburban neighborhood of a large us city,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,Urban neighborhood with mixed residential/commercial buildings; Gujarati cultural celebrations/family gatherings (no specific city/country named),urban neighborhood with mixed residential/commercial buildings; gujarati cultural celebrations/family gatherings (no specific city/country named),1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,"Urban U.S. context implied (Indian-American; income in USD; references to MBA, ride-sharing, high-rise amenities)","urban u.s. context implied (indian-american; income in usd; references to mba, ride-sharing, high-rise amenities)",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,Canadian (nationality); urban area with bus/streetcar; parents in nearby suburb,canadian (nationality); urban area with bus/streetcar; parents in nearby suburb,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,United States; American nationality; Indian immigrant parents; urban neighborhood context,united states; american nationality; indian immigrant parents; urban neighborhood context,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,UK (uses £; born and raised in the UK); urban neighborhood; nearby cities,uk (uses £; born and raised in the uk); urban neighborhood; nearby cities,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,Metropolitan New York City; Indian-American background with family ties to Mumbai/India,metropolitan new york city; indian-american background with family ties to mumbai/india,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,"Mumbai, India background; Hindu; languages English/Hindi/Gujarati; suburban area of a city","mumbai, india background; hindu; languages english/hindi/gujarati; suburban area of a city",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,Canadian; mid-sized city such as Toronto/Vancouver/Montreal; Gujarati-speaking Indian background,canadian; mid-sized city such as toronto/vancouver/montreal; gujarati-speaking indian background,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,Downtown San Francisco; BART (Bay Area Rapid Transit); Indian heritage/Mumbai; Indian art and cuisine,downtown san francisco; bart (bay area rapid transit); indian heritage/mumbai; indian art and cuisine,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,Dense urban neighborhood with Indian and Western influences; presence of Indian and Western expats; no specific city/country named,dense urban neighborhood with indian and western influences; presence of indian and western expats; no specific city/country named,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,"Downtown Chicago, Illinois; Indian-American background with parents from Mumbai; local university; suburbs/city family locations","downtown chicago, illinois; indian-american background with parents from mumbai; local university; suburbs/city family locations",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,"Mid-sized city example: Portland, Oregon; attends Indian cultural events","mid-sized city example: portland, oregon; attends indian cultural events",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,Urban U.S. context (Cuban-American; English/Spanish bilingual; buses/trains; gentrification; ride-hailing; dollar-denominated salaries),urban u.s. context (cuban-american; english/spanish bilingual; buses/trains; gentrification; ride-hailing; dollar-denominated salaries),1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,"London, UK; British/NHS/state-funded school context; Gujarati-Indian background","london, uk; british/nhs/state-funded school context; gujarati-indian background",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,Likely US urban context (Indian-American; income in dollars; private insurance via employer; public elementary school),likely us urban context (indian-american; income in dollars; private insurance via employer; public elementary school),1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,"Vancouver, Canada; SkyTrain referenced; parents in China","vancouver, canada; skytrain referenced; parents in china",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,Indian-American cultural influences in home; urban area (no specific city named),indian-american cultural influences in home; urban area (no specific city named),1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,"Urban setting with U.S.-specific financial markers (401(k), dollar amounts); South Asian/Indian cultural elements","urban setting with u.s.-specific financial markers (401(k), dollar amounts); south asian/indian cultural elements",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,Central London (UK); immigrant from Mumbai; British nationality; Indian/Western influences,central london (uk); immigrant from mumbai; british nationality; indian/western influences,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,"San Francisco, California, USA; South Asian (Indian) descent; Hindu","san francisco, california, usa; south asian (indian) descent; hindu",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,Urban U.S. context (Indian-American; dollar amounts; metro),urban u.s. context (indian-american; dollar amounts; metro),1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,United States; urban neighborhood in a city like San Francisco or New York; Indian cultural decor/background,united states; urban neighborhood in a city like san francisco or new york; indian cultural decor/background,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,Large US city example (New York or Chicago); Indian-American (Punjabi) background,large us city example (new york or chicago); indian-american (punjabi) background,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,United States context implied (Indian-American; dollar amounts; townhouse/mortgage; public school; private insurance through employer),united states context implied (indian-american; dollar amounts; townhouse/mortgage; public school; private insurance through employer),1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,"From Mumbai, India; Indian/Western cultural influences; urban neighborhood (unspecified city/country)","from mumbai, india; indian/western cultural influences; urban neighborhood (unspecified city/country)",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,Unspecified country/city; urban neighborhood near public transportation; cultural background reflected in home decor,unspecified country/city; urban neighborhood near public transportation; cultural background reflected in home decor,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,"Chicago, Illinois; Indian-American background with Hindi/Gujarati occasionally spoken","chicago, illinois; indian-american background with hindi/gujarati occasionally spoken",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,"Brooklyn, New York City; Manhattan workplace; Chicago hometown; multilingual (English/Hindi/Urdu); celebrates Diwali and Eid-al-Fitr","brooklyn, new york city; manhattan workplace; chicago hometown; multilingual (english/hindi/urdu); celebrates diwali and eid-al-fitr",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,cultural_or_geographic_specificity_value,United States urban/suburban setting (within city limits); Cuban-American background,united states urban/suburban setting (within city limits); cuban-american background,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,everyday_environment_value,"Vibrant mixed residential-commercial neighborhood with shops, restaurants, parks, street art, cafes, community events; organized home routine","vibrant mixed residential-commercial neighborhood with shops, restaurants, parks, street art, cafes, community events; organized home routine",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,everyday_environment_value,Busy home with Asian/Western influences; hospital work environment; vibrant diverse neighborhood with festivals and cultural events,busy home with asian/western influences; hospital work environment; vibrant diverse neighborhood with festivals and cultural events,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,everyday_environment_value,Vibrant diverse urban neighborhood; mixed old/new buildings; shops/restaurants; parks/green spaces; small front yard garden; Indian and American decor,vibrant diverse urban neighborhood; mixed old/new buildings; shops/restaurants; parks/green spaces; small front yard garden; indian and american decor,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,everyday_environment_value,"Urban neighborhood with medium-to-high population density; routine includes school drop-off/pick-up, household chores, childcare/homework, personal projects (writing/photography), socializing, volunteering","urban neighborhood with medium-to-high population density; routine includes school drop-off/pick-up, household chores, childcare/homework, personal projects (writing/photography), socializing, volunteering",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,everyday_environment_value,"Diverse, lively neighborhood with amenities within walking distance (parks, schools, public transit); mixed-use building with shops/restaurants; family activities include restaurants, yoga, volunteering","diverse, lively neighborhood with amenities within walking distance (parks, schools, public transit); mixed-use building with shops/restaurants; family activities include restaurants, yoga, volunteering",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,everyday_environment_value,Cozy/cluttered home with Latin American decor; bustling hospital workplace; vibrant diverse relatively safe neighborhood; close-knit Latin American community ties,cozy/cluttered home with latin american decor; bustling hospital workplace; vibrant diverse relatively safe neighborhood; close-knit latin american community ties,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,everyday_environment_value,"Diverse, vibrant neighborhood with stores/restaurants/public spaces and transit; apartment has balcony city view, some traffic noise, lots of natural light/large windows","diverse, vibrant neighborhood with stores/restaurants/public spaces and transit; apartment has balcony city view, some traffic noise, lots of natural light/large windows",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,everyday_environment_value,Moderate noise (traffic/neighbors); fair air quality (traffic/nearby industrial area); north-facing home with less sunshine; mild temperatures; diverse neighborhood with gentrification,moderate noise (traffic/neighbors); fair air quality (traffic/nearby industrial area); north-facing home with less sunshine; mild temperatures; diverse neighborhood with gentrification,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,everyday_environment_value,"Diverse, moderately walkable mixed-use neighborhood; street art; local shops/restaurants/community centers; concerns about air pollution and waste; participates in community events (festivals, sports leagues, food drives)","diverse, moderately walkable mixed-use neighborhood; street art; local shops/restaurants/community centers; concerns about air pollution and waste; participates in community events (festivals, sports leagues, food drives)",1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,everyday_environment_value,Dense walkable neighborhood with shops/restaurants/parks; works from home 1 day/week with home office; 45-minute transit commute; family routines and school involvement,dense walkable neighborhood with shops/restaurants/parks; works from home 1 day/week with home office; 45-minute transit commute; family routines and school involvement,1,50,2.00
huggingface,meta-llama/Llama-3.1-8B-Instruct,everyday_environment_value,Busy family routine (school/work/after-school); apartment moderately cluttered with toys/books; moderate noise pollution; comfortable/convenient but sometimes overwhelmed by city life,busy family routine (school/work/after-school); apartment moderately cluttered with toys/books; moderate noise pollution; comfortable/convenient but sometimes overwhelmed by city life,1,50,2.00
