service_provider,service_model,theme_field,theme_value,normalised_theme_value,count,total_model_runs,percentage
huggingface,meta-llama/Llama-3.1-8B-Instruct,health_related_characteristics_value,Hypertension managed through medication and lifestyle; no disability,hypertension managed through medication and lifestyle; no disability,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,health_related_characteristics_value,Non-smoker; moderate physical activity including yoga and hiking,non-smoker; moderate physical activity including yoga and hiking,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,health_related_characteristics_value,Generally healthy; minor concerns about obesity and blood pressure; uses exercise/diet; meditates/yoga for stress,generally healthy; minor concerns about obesity and blood pressure; uses exercise/diet; meditates/yoga for stress,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,health_related_characteristics_value,Generally healthy; minor knee injury; vegetarian; gluten intolerance,generally healthy; minor knee injury; vegetarian; gluten intolerance,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,health_related_characteristics_value,Physically fit; healthy lifestyle; meditates and exercises; gym membership,physically fit; healthy lifestyle; meditates and exercises; gym membership,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,health_related_characteristics_value,Relatively fit; regular yoga practice; balanced diet,relatively fit; regular yoga practice; balanced diet,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,health_related_characteristics_value,Hypothyroidism (managed with medication); employer-sponsored PPO health insurance,hypothyroidism (managed with medication); employer-sponsored ppo health insurance,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,health_related_characteristics_value,Mild hypertension; high cholesterol; mild hearing impairment; exercises; takes medication; has health insurance,mild hypertension; high cholesterol; mild hearing impairment; exercises; takes medication; has health insurance,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,health_related_characteristics_value,Generally healthy; chronic issues related to stress/work-life balance,generally healthy; chronic issues related to stress/work-life balance,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,health_related_characteristics_value,No significant medical conditions; family history of diabetes and hypertension; comprehensive employer health insurance,no significant medical conditions; family history of diabetes and hypertension; comprehensive employer health insurance,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,health_related_characteristics_value,"Diabetes managed with exercise, diet, and medication","diabetes managed with exercise, diet, and medication",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,health_related_characteristics_value,Good physical health; mild hypertension managed with medication and lifestyle changes,good physical health; mild hypertension managed with medication and lifestyle changes,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,health_related_characteristics_value,BMI 23 (normal weight); physically active; enjoys hiking and yoga,bmi 23 (normal weight); physically active; enjoys hiking and yoga,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,health_related_characteristics_value,Generally healthy; minor health issues related to pregnancy and childbirth; exercises regularly; balanced diet,generally healthy; minor health issues related to pregnancy and childbirth; exercises regularly; balanced diet,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married to a software engineer; two children (10 and 12); nuclear family,married to a software engineer; two children (10 and 12); nuclear family,2,63,3.17
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married with two children (ages 10 and 12),married with two children (ages 10 and 12),2,63,3.17
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,"Married to software developer; two children (10-year-old daughter, 14-year-old son)","married to software developer; two children (10-year-old daughter, 14-year-old son)",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married; two children; husband is a marketing manager,married; two children; husband is a marketing manager,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married to a software engineer; two children ages 9 and 11; nuclear family with both parents working,married to a software engineer; two children ages 9 and 11; nuclear family with both parents working,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Lives with husband and two children (ages 12 and 15); married 10 years,lives with husband and two children (ages 12 and 15); married 10 years,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married to husband (Rohan); two children ages 7 and 9 (from previous marriage),married to husband (rohan); two children ages 7 and 9 (from previous marriage),1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married; one child (10-year-old daughter); husband is a software engineer,married; one child (10-year-old daughter); husband is a software engineer,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married; husband (software engineer); two children (14 and 10); nuclear family,married; husband (software engineer); two children (14 and 10); nuclear family,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married couple with two children; spouse is working husband; Rachel described as stay-at-home parent,married couple with two children; spouse is working husband; rachel described as stay-at-home parent,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married; husband (Rohan); two children (ages 10 and 13); nuclear family,married; husband (rohan); two children (ages 10 and 13); nuclear family,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,"Married to husband (Rohan); two children (10-year-old daughter Aria, 7-year-old son Kai)","married to husband (rohan); two children (10-year-old daughter aria, 7-year-old son kai)",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married to Rohan (software engineer) with two children (ages 10 and 12),married to rohan (software engineer) with two children (ages 10 and 12),1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Divorced; two children (ages 10 and 12); joint custody; lives with children,divorced; two children (ages 10 and 12); joint custody; lives with children,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married with two children (ages 10 and 12); nuclear family,married with two children (ages 10 and 12); nuclear family,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,"Married; spouse (Rohan, 40, software engineer); two children (daughter 16, son 14)","married; spouse (rohan, 40, software engineer); two children (daughter 16, son 14)",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married with two children (ages 10 and 14),married with two children (ages 10 and 14),1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married to a software engineer; two children; nuclear family,married to a software engineer; two children; nuclear family,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married couple with two children (nuclear family; two working parents),married couple with two children (nuclear family; two working parents),1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married; two children (10 and 12); nuclear family; stay-at-home spouse (husband),married; two children (10 and 12); nuclear family; stay-at-home spouse (husband),1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,"Married to a 45-year-old software engineer; two children (boy 12, girl 9); parents live nearby","married to a 45-year-old software engineer; two children (boy 12, girl 9); parents live nearby",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,"Married to Rohan; two children (daughter 12, son 15)","married to rohan; two children (daughter 12, son 15)",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,"Married to Rohan (software engineer); two children (10-year-old son, 7-year-old daughter) living together","married to rohan (software engineer); two children (10-year-old son, 7-year-old daughter) living together",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married with two children (10 and 12) in a multigenerational household with Leila's mother and father-in-law,married with two children (10 and 12) in a multigenerational household with leila's mother and father-in-law,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married with two children (ages 10 and 12); husband named Rohan,married with two children (ages 10 and 12); husband named rohan,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,"Married to Sonal (software engineer, 35); two children (daughter 8, son 5); nuclear family","married to sonal (software engineer, 35); two children (daughter 8, son 5); nuclear family",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married; husband (software engineer); two children (ages 10 and 12); extended family in same city,married; husband (software engineer); two children (ages 10 and 12); extended family in same city,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married to a software engineer; two children (ages 14 and 17); nuclear family,married to a software engineer; two children (ages 14 and 17); nuclear family,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married with two children (ages 10 and 12); nuclear family household with partner,married with two children (ages 10 and 12); nuclear family household with partner,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married to a software engineer; two children (teenagers/young adult),married to a software engineer; two children (teenagers/young adult),1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,"Married to husband (Rohan); two adult children (son 20, daughter 22) in college out of state","married to husband (rohan); two adult children (son 20, daughter 22) in college out of state",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married; household of 4 including husband and two daughters (ages 10 and 13),married; household of 4 including husband and two daughters (ages 10 and 13),1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married; lives with husband (software engineer) and 9-year-old daughter; dual-income household,married; lives with husband (software engineer) and 9-year-old daughter; dual-income household,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,"Married; two children (12-year-old son, 9-year-old daughter); nuclear family","married; two children (12-year-old son, 9-year-old daughter); nuclear family",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married; nuclear family with husband and two daughters (10 and 12),married; nuclear family with husband and two daughters (10 and 12),1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married to a software engineer; two children (ages 10 and 12),married to a software engineer; two children (ages 10 and 12),1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married; lives with husband and two children (ages 12 and 9),married; lives with husband and two children (ages 12 and 9),1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married to husband (Rohan) with two children (ages 6 and 9),married to husband (rohan) with two children (ages 6 and 9),1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married; two children (ages 8 and 10); nuclear family,married; two children (ages 8 and 10); nuclear family,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,"Married; lives with husband (software engineer) and two children (10-year-old son, 7-year-old daughter)","married; lives with husband (software engineer) and two children (10-year-old son, 7-year-old daughter)",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married; lives with wife (Nalini) and two children (ages 12 and 14),married; lives with wife (nalini) and two children (ages 12 and 14),1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,"Married to Rohan Patel (engineer); two children (12-year-old son, 9-year-old daughter)","married to rohan patel (engineer); two children (12-year-old son, 9-year-old daughter)",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,household_composition_value,Married; two children ages 10 and 12; husband is a tech professional,married; two children ages 10 and 12; husband is a tech professional,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Spacious modern three-bedroom suburban house in Silicon Valley; mortgage; substantial equity; backyard, pool, home office","spacious modern three-bedroom suburban house in silicon valley; mortgage; substantial equity; backyard, pool, home office",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,Single-family home in the suburbs; mortgaged,single-family home in the suburbs; mortgaged,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Purchased single-family suburban home with mortgage; 3 bedrooms, 2.5 bathrooms, 2-car garage","purchased single-family suburban home with mortgage; 3 bedrooms, 2.5 bathrooms, 2-car garage",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"3-bedroom, 2-bathroom suburban house; owner-occupied; mentions mortgage and 20% down payment (also states mortgage-free primary residence)","3-bedroom, 2-bathroom suburban house; owner-occupied; mentions mortgage and 20% down payment (also states mortgage-free primary residence)",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,Owns a 4 bed/3 bath suburban house in a good school district; mortgage; some equity,owns a 4 bed/3 bath suburban house in a good school district; mortgage; some equity,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Owns a 3-bedroom, 2.5-bath single-family home in a suburban area (San Francisco Bay Area); mortgage","owns a 3-bedroom, 2.5-bath single-family home in a suburban area (san francisco bay area); mortgage",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Four-bedroom, three-bath single-family home in suburban San Francisco; mortgage around $1.2M; affluent neighborhood","four-bedroom, three-bath single-family home in suburban san francisco; mortgage around $1.2m; affluent neighborhood",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Owns single-family suburban home (~2,500 sq ft) with yard and two-car garage in affluent neighborhood with good schools","owns single-family suburban home (~2,500 sq ft) with yard and two-car garage in affluent neighborhood with good schools",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,3-bedroom suburban home in a diverse neighborhood in the San Francisco Bay Area; ~20 minutes from workplace,3-bedroom suburban home in a diverse neighborhood in the san francisco bay area; ~20 minutes from workplace,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Owns a 4-bedroom, 3-bathroom house in a suburban area","owns a 4-bedroom, 3-bathroom house in a suburban area",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,Owns a 4-bedroom single-family home in suburban Silicon Valley; purchased 2015 for $1.2M; owned outright,owns a 4-bedroom single-family home in suburban silicon valley; purchased 2015 for $1.2m; owned outright,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Single-family suburban home (~3,000 sq ft) in affluent neighborhood; mortgage; good access to public transportation and amenities","single-family suburban home (~3,000 sq ft) in affluent neighborhood; mortgage; good access to public transportation and amenities",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,Owns a 3-bedroom single-family home in a middle-class suburban neighborhood; mortgage; small backyard garden,owns a 3-bedroom single-family home in a middle-class suburban neighborhood; mortgage; small backyard garden,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"4-bedroom, 3-bath single-family suburban home near San Francisco; bought 10 years ago; valued at $1.2M","4-bedroom, 3-bath single-family suburban home near san francisco; bought 10 years ago; valued at $1.2m",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"3-bedroom single-family home in a suburban neighborhood in San Jose, CA; backyard; community pool","3-bedroom single-family home in a suburban neighborhood in san jose, ca; backyard; community pool",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,Owns a mortgage-free single-family suburban home with backyard and three bedrooms; in professional community with good schools and transit access,owns a mortgage-free single-family suburban home with backyard and three bedrooms; in professional community with good schools and transit access,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,Owns a 4-bedroom detached single-family house with backyard in suburbs of San Francisco; wheelchair accessible; upper-middle-class neighborhood,owns a 4-bedroom detached single-family house with backyard in suburbs of san francisco; wheelchair accessible; upper-middle-class neighborhood,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,Owns a 3-bedroom single-family home in a suburban area (0.25-acre lot),owns a 3-bedroom single-family home in a suburban area (0.25-acre lot),1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"3-bedroom, 2-bath single-family suburban home near San Francisco; ~2,500 sq ft; backyard; 2-car garage","3-bedroom, 2-bath single-family suburban home near san francisco; ~2,500 sq ft; backyard; 2-car garage",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Mortgage-free 4-bedroom, 3-bath single-family home in Willow Glen, San Jose; valued at $900,000","mortgage-free 4-bedroom, 3-bath single-family home in willow glen, san jose; valued at $900,000",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,Homeowner in a single-family detached suburban house with a mortgage (purchased 15 years ago; partially paid off),homeowner in a single-family detached suburban house with a mortgage (purchased 15 years ago; partially paid off),1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Owns a 4-bedroom, 3-bath single-family home in a suburban area","owns a 4-bedroom, 3-bath single-family home in a suburban area",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Owns a 3-bedroom, 2-bath single-family suburban home (~2,200 sq ft) with backyard and two-car garage in a growing tech hub","owns a 3-bedroom, 2-bath single-family suburban home (~2,200 sq ft) with backyard and two-car garage in a growing tech hub",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Owns a 4-bedroom, 2.5-bath single-family suburban home (moderate walk score)","owns a 4-bedroom, 2.5-bath single-family suburban home (moderate walk score)",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,Suburban house in a desirable neighborhood; ~30-minute commute,suburban house in a desirable neighborhood; ~30-minute commute,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"3-bedroom, 2-bathroom townhouse in a suburban area ~30 miles from city center; quiet neighborhood","3-bedroom, 2-bathroom townhouse in a suburban area ~30 miles from city center; quiet neighborhood",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"4-bedroom, 3-bath single-family home (~2,500 sq ft) in suburban Portland, Oregon; backyard and garden; moved 5 years ago","4-bedroom, 3-bath single-family home (~2,500 sq ft) in suburban portland, oregon; backyard and garden; moved 5 years ago",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,Owns a 4-bedroom single-family suburban home with a medium-sized yard,owns a 4-bedroom single-family suburban home with a medium-sized yard,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Single-family detached suburban house; 3,000 sq ft colonial-style built in 1990s; backyard; two-car garage","single-family detached suburban house; 3,000 sq ft colonial-style built in 1990s; backyard; two-car garage",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Three-bedroom, two-bath single-family home in suburban San Francisco; ~2,000 sq ft; purchased for $1.5M in 2018","three-bedroom, two-bath single-family home in suburban san francisco; ~2,000 sq ft; purchased for $1.5m in 2018",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"4-bedroom, 3-bath single-family suburban home (~2,500 sq ft) with backyard and garage; moderate climate","4-bedroom, 3-bath single-family suburban home (~2,500 sq ft) with backyard and garage; moderate climate",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Owns a single-family home in a quiet suburban neighborhood near a major tech hub; property value $800,000","owns a single-family home in a quiet suburban neighborhood near a major tech hub; property value $800,000",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Owns a ~2,500 sq ft single-family suburban home; 3 bedrooms, 2 bathrooms; three-level house with backyard and separate office","owns a ~2,500 sq ft single-family suburban home; 3 bedrooms, 2 bathrooms; three-level house with backyard and separate office",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Owns single-family suburban home (~2,500 sq ft, 4 bed/3 bath, backyard/garden)","owns single-family suburban home (~2,500 sq ft, 4 bed/3 bath, backyard/garden)",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Three-bedroom single-family home (~2,000 sq ft) with small backyard in a quiet suburban neighborhood","three-bedroom single-family home (~2,000 sq ft) with small backyard in a quiet suburban neighborhood",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Owns a medium-sized suburban house in San Francisco area; purchased ~10 years ago for $1.2M; now owned outright; backyard, swimming pool, small garden","owns a medium-sized suburban house in san francisco area; purchased ~10 years ago for $1.2m; now owned outright; backyard, swimming pool, small garden",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Suburban 4-bed/3-bath single-family home; mortgage $450,000; middle-class neighborhood; backyard with pool and garden; ~30 min from downtown","suburban 4-bed/3-bath single-family home; mortgage $450,000; middle-class neighborhood; backyard with pool and garden; ~30 min from downtown",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,2-bedroom apartment in a high-rise in San Francisco's Mission District,2-bedroom apartment in a high-rise in san francisco's mission district,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Owns a three-bedroom single-family home in a suburban area; valued about $450,000","owns a three-bedroom single-family home in a suburban area; valued about $450,000",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Single-family home with a mortgage in a suburban area of the San Francisco Bay Area, California; three-bedroom with backyard/garden","single-family home with a mortgage in a suburban area of the san francisco bay area, california; three-bedroom with backyard/garden",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Owns a 4-bedroom, 3-bath single-family home with backyard in suburban San Francisco area; valued about $2.5M","owns a 4-bedroom, 3-bath single-family home with backyard in suburban san francisco area; valued about $2.5m",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Owns a 4-bedroom single-family suburban home in a mid-sized US city (e.g., New Jersey)","owns a 4-bedroom single-family suburban home in a mid-sized us city (e.g., new jersey)",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,Spacious three-bedroom single-family home in suburbs of San Francisco; purchased 10 years ago; renovated,spacious three-bedroom single-family home in suburbs of san francisco; purchased 10 years ago; renovated,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Single-family suburban home near San Francisco; purchased 10 years ago for $875,000; 4 bed/3 bath; backyard garden","single-family suburban home near san francisco; purchased 10 years ago for $875,000; 4 bed/3 bath; backyard garden",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,housing_situation_value,"Suburban house (~2300 sq ft) with backyard; 4 bedrooms, 3 bathrooms, two-car garage; well-established community","suburban house (~2300 sq ft) with backyard; 4 bedrooms, 3 bathrooms, two-car garage; well-established community",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,mobility_patterns_value,"Owns two cars (Tesla, Honda); uses ride-sharing and luxury car subscription; frequent travel by flying; stays in high-end hotels","owns two cars (tesla, honda); uses ride-sharing and luxury car subscription; frequent travel by flying; stays in high-end hotels",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,mobility_patterns_value,Drives 40–50 miles/day in hybrid SUV; business travel 1–2 weeks/quarter; occasional international travel,drives 40–50 miles/day in hybrid suv; business travel 1–2 weeks/quarter; occasional international travel,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,mobility_patterns_value,Owns fuel-efficient hybrid vehicle; 30-minute commute; occasional work/leisure travel,owns fuel-efficient hybrid vehicle; 30-minute commute; occasional work/leisure travel,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,mobility_patterns_value,Commutes by car 1 hour each way; occasionally uses public transportation or rideshare,commutes by car 1 hour each way; occasionally uses public transportation or rideshare,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,mobility_patterns_value,Commutes by public transportation (subway/bus) or carpools,commutes by public transportation (subway/bus) or carpools,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,mobility_patterns_value,Hybrid work (WFH 2-3 days/week); 30-minute commute other days by hybrid vehicle; 2-3 international work trips/year,hybrid work (wfh 2-3 days/week); 30-minute commute other days by hybrid vehicle; 2-3 international work trips/year,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,mobility_patterns_value,Commute 45–60 minutes to downtown SF; uses buses/BART; sometimes drives an electric vehicle,commute 45–60 minutes to downtown sf; uses buses/bart; sometimes drives an electric vehicle,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,mobility_patterns_value,Drives own fuel-efficient car; occasional public transit to city center; uses ride-hailing; walks/bikes when possible,drives own fuel-efficient car; occasional public transit to city center; uses ride-hailing; walks/bikes when possible,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,mobility_patterns_value,Drives hybrid/electric Tesla Model 3; uses public transit for shorter trips; weekend trips to nearby cities/national parks,drives hybrid/electric tesla model 3; uses public transit for shorter trips; weekend trips to nearby cities/national parks,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,mobility_patterns_value,Commute 30–40 minutes; regularly travels for work within the US and occasionally internationally,commute 30–40 minutes; regularly travels for work within the us and occasionally internationally,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,mobility_patterns_value,Works from home 2–3 days/week; uses BART 2–3 days/week; has driver's license; family owns hybrid EV,works from home 2–3 days/week; uses bart 2–3 days/week; has driver's license; family owns hybrid ev,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,mobility_patterns_value,Owns hybrid electric vehicle; drives; occasionally uses public transportation and ride-sharing,owns hybrid electric vehicle; drives; occasionally uses public transportation and ride-sharing,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,mobility_patterns_value,Business trips 2–3 times/month mostly within the US; occasional international travel; drives to office/client sites sometimes,business trips 2–3 times/month mostly within the us; occasional international travel; drives to office/client sites sometimes,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,mobility_patterns_value,"Owns two cars (Tesla Model S, Honda Pilot); uses public transit and ride-sharing; moderate air travel for vacations","owns two cars (tesla model s, honda pilot); uses public transit and ride-sharing; moderate air travel for vacations",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,mobility_patterns_value,"Occasional work travel (2–3 trips per quarter); commute via driving, public transit, and ride-sharing; owns hybrid EV","occasional work travel (2–3 trips per quarter); commute via driving, public transit, and ride-sharing; owns hybrid ev",1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,mobility_patterns_value,Frequent domestic/international business travel; 10–15 minute commute; uses car and sometimes public transportation,frequent domestic/international business travel; 10–15 minute commute; uses car and sometimes public transportation,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,mobility_patterns_value,Commutes 5 days/week; drives Tesla Model 3; 30-minute commute by car or public transportation; occasional US travel,commutes 5 days/week; drives tesla model 3; 30-minute commute by car or public transportation; occasional us travel,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,mobility_patterns_value,Commutes 30–45 minutes by car/traffic; works from home 2–3 days/week; runs errands; husband sometimes drives her,commutes 30–45 minutes by car/traffic; works from home 2–3 days/week; runs errands; husband sometimes drives her,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,mobility_patterns_value,Driver’s license; owns 2022 Tesla Model 3; drives ~20 miles/day commuting off-peak; occasional public transit/rideshare,driver’s license; owns 2022 tesla model 3; drives ~20 miles/day commuting off-peak; occasional public transit/rideshare,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,mobility_patterns_value,Commutes by gas-powered Toyota Highlander SUV; occasional work travel incl. India and US conferences; flexible WFH,commutes by gas-powered toyota highlander suv; occasional work travel incl. india and us conferences; flexible wfh,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,mobility_patterns_value,Owns a fuel-efficient sedan; ~30 miles round-trip commute; occasional conference travel; occasional ride-hailing,owns a fuel-efficient sedan; ~30 miles round-trip commute; occasional conference travel; occasional ride-hailing,1,63,1.59
huggingface,meta-llama/Llama-3.1-8B-Instruct,mobility_patterns_value,Drives a hybrid electric vehicle for daily commutes and long trips; moderate commute; public transit available but prefers driving,drives a hybrid electric vehicle for daily commutes and long trips; moderate commute; public transit available but prefers driving,1,63,1.59
